"Order Date","Product Name","Category","Region","Price","Quantity","Sales","Profit"
"2024-06-10","Keyboard","Accessories","South","1468","6","3240","758.19"
"2022-10-08","Tablet","Electronics","East","1469","2","1748","506.52"
"2023-07-06","Mouse","Accessories","West","1470","8","2080","108.48"
"2022-06-18","Smartwatch","Electronics","North","1471","3","2193","521.14"
"2023-06-08","Headphones","Accessories","West","1472","5","2080","614.77"
"2022-05-13","Mouse","Accessories","South","1473","5","5070","986.39"
"2024-03-08","Laptop","Electronics","South","1474","7","469","47.4"
"2023-10-08","Printer","Office","South","1475","1","802","153.55"
"2024-12-31","Smartphone","Electronics","West","1476","6","930","213.6"
"2022-03-11","Smartwatch","Electronics","South","1477","1","495","55.17"
"2024-08-01","Monitor","Accessories","East","1478","6","4938","847.89"
"2022-08-21","Tablet","Electronics","South","1479","2","1300","267.46"
"2024-12-11","Mouse","Accessories","South","1480","7","2100","131.67"
"2024-03-13","Camera","Electronics","South","1481","2","2248","636.52"
"2023-12-05","Headphones","Accessories","North","1482","8","7096","991.23"
"2022-05-13","Headphones","Accessories","East","1483","3","1992","252.21"
"2022-01-29","Camera","Electronics","South","1484","4","4056","1189.26"
"2022-12-22","Camera","Electronics","East","1485","2","1986","208.88"
"2024-04-07","Printer","Office","East","1486","3","1635","196.73"
"2022-03-05","Smartwatch","Electronics","East","1487","9","3132","443.27"
"2023-05-21","Smartphone","Electronics","South","1488","8","7064","1554.52"
"2024-03-16","Camera","Electronics","East","1489","1","907","249.2"
"2023-01-14","Mouse","Accessories","South","1490","9","7938","1191.41"
"2023-11-11","Printer","Office","South","1491","4","4360","1207.46"
"2024-08-19","Keyboard","Accessories","West","1492","3","375","95.04"
"2022-09-24","Monitor","Accessories","North","1493","7","826","101.01"
"2023-11-04","Headphones","Accessories","East","1494","1","1011","186.42"
"2023-09-09","Mouse","Accessories","East","1495","3","807","148.58"
"2024-12-17","Headphones","Accessories","North","1496","2","1840","367.7"
"2022-02-07","Keyboard","Accessories","West","1497","5","4550","1039.34"
"2024-01-07","Smartphone","Electronics","North","1498","9","8793","901.7"
"2024-07-09","Headphones","Accessories","North","1499","5","310","32.01"
"2023-11-28","Headphones","Accessories","East","1500","3","1143","275.04"
"2022-03-10","Monitor","Accessories","West","1501","3","2610","740.21"
"2022-07-31","Tablet","Electronics","West","1502","6","1494","269.25"
"2023-07-05","Smartphone","Electronics","North","1503","4","1524","189.32"
"2023-11-21","Tablet","Electronics","North","1504","9","9441","2171.42"
"2022-06-18","Smartphone","Electronics","South","1505","4","3520","417.26"
"2023-03-29","Tablet","Electronics","West","1506","2","390","103.99"
"2024-01-27","Printer","Office","South","1507","3","3219","255.09"
"2024-09-29","Laptop","Electronics","North","1508","1","450","75.89"
"2023-08-12","Smartwatch","Electronics","South","1509","4","828","216.98"
"2022-01-17","Printer","Office","East","1510","1","1146","152.79"
"2024-07-09","Monitor","Accessories","West","1511","3","1986","361.33"
"2023-03-21","Smartwatch","Electronics","North","1512","8","7264","1776.83"
"2023-06-08","Laptop","Electronics","East","1513","7","7469","915.63"
"2024-03-19","Laptop","Electronics","South","1514","5","1385","165.55"
"2023-03-13","Tablet","Electronics","North","1515","4","4556","315.07"
"2024-02-08","Monitor","Accessories","North","1516","3","456","61.42"
"2024-11-15","Monitor","Accessories","North","1517","2","1984","125.13"
"2024-09-17","Smartwatch","Electronics","North","1518","6","5178","1321.58"
"2023-05-11","Smartwatch","Electronics","West","1519","1","281","30.51"
"2024-11-26","Monitor","Accessories","South","1520","9","3033","177.92"
"2022-03-27","Camera","Electronics","East","1521","3","1107","65.88"
"2022-04-10","Mouse","Accessories","South","1522","3","1446","356.7"
"2024-07-27","Printer","Office","North","1523","3","1335","263.04"
"2023-01-23","Mouse","Accessories","South","1524","2","266","20.11"
"2024-04-22","Smartphone","Electronics","West","1525","6","648","162.3"
"2023-03-15","Tablet","Electronics","South","1526","2","344","80.87"
"2024-05-25","Smartphone","Electronics","West","1527","6","5724","1640.19"
"2022-03-16","Headphones","Accessories","East","1528","5","4920","323.38"
"2023-01-07","Camera","Electronics","West","1529","5","5440","457.04"
"2024-04-25","Smartphone","Electronics","West","1530","7","7994","908.65"
"2023-10-23","Camera","Electronics","South","1531","9","3780","724.36"
"2023-05-27","Smartphone","Electronics","North","1532","1","1017","209.97"
"2023-01-31","Smartphone","Electronics","West","1533","6","1578","82.85"
"2023-10-09","Smartphone","Electronics","South","1534","2","912","161.37"
"2024-04-29","Laptop","Electronics","West","1535","6","2520","182.59"
"2024-12-06","Mouse","Accessories","East","1536","8","2632","262.55"
"2023-07-10","Monitor","Accessories","West","1537","6","6582","729.68"
"2024-01-16","Camera","Electronics","East","1538","8","3432","172.69"
"2023-09-10","Keyboard","Accessories","South","1539","2","1030","254.65"
"2022-10-13","Mouse","Accessories","West","1540","8","1192","289.91"
"2024-07-24","Printer","Office","West","1541","9","7083","994.47"
"2022-02-22","Printer","Office","South","1542","7","3675","227.14"
"2023-10-30","Monitor","Accessories","North","1543","4","4740","833.27"
"2024-04-14","Headphones","Accessories","East","1544","4","1716","364.96"
"2023-02-07","Printer","Office","South","1545","7","3528","260.06"
"2022-06-22","Camera","Electronics","South","1546","3","777","71.72"
"2022-04-29","Camera","Electronics","East","1547","4","3368","558.93"
"2022-10-11","Tablet","Electronics","North","1548","4","4240","251.46"
"2022-04-15","Laptop","Electronics","South","1549","3","3285","292.87"
"2023-01-14","Smartphone","Electronics","South","1550","6","4872","612.73"
"2022-08-24","Smartphone","Electronics","East","1551","9","2466","638.41"
"2024-10-26","Tablet","Electronics","West","1552","5","2465","497.19"
"2023-05-15","Tablet","Electronics","North","1553","3","612","40.15"
"2022-10-25","Tablet","Electronics","South","1554","5","4170","658.98"
"2023-03-13","Camera","Electronics","South","1555","8","1088","160.33"
"2024-07-30","Keyboard","Accessories","West","1556","2","1626","354.49"
"2023-11-06","Smartphone","Electronics","North","1557","6","6486","359.49"
"2022-12-14","Monitor","Accessories","West","1558","8","6968","1226.22"
"2024-01-03","Smartphone","Electronics","North","1559","1","357","82.86"
"2024-02-17","Laptop","Electronics","South","1560","1","454","58.4"
"2024-04-04","Tablet","Electronics","East","1561","3","3582","501.47"
"2024-06-25","Tablet","Electronics","West","1562","9","3762","484.75"
"2024-10-31","Smartwatch","Electronics","South","1563","9","6642","394.48"
"2024-09-25","Monitor","Accessories","West","1564","4","408","45.2"
"2024-03-08","Tablet","Electronics","West","1565","1","105","25.26"
"2024-05-04","Tablet","Electronics","West","1566","3","2682","584.69"
"2022-07-11","Keyboard","Accessories","East","1567","7","497","76.31"
"2022-08-19","Printer","Office","South","1568","7","4823","420.58"
"2024-10-01","Smartwatch","Electronics","North","1569","8","4048","666.1"
"2023-10-19","Printer","Office","South","1570","7","2758","459.02"
"2022-12-23","Smartphone","Electronics","North","1571","8","4096","266.35"
"2024-10-11","Printer","Office","North","1572","8","7264","1318"
"2022-04-09","Mouse","Accessories","East","1573","6","4302","957.38"
"2022-03-03","Printer","Office","North","1574","7","3297","583.86"
"2023-01-27","Printer","Office","North","1575","5","5960","1139.78"
"2024-01-22","Keyboard","Accessories","West","1576","1","386","114.9"
"2022-01-20","Printer","Office","West","1577","1","684","170.36"
"2022-06-15","Laptop","Electronics","South","1578","3","1275","168.64"
"2023-05-18","Mouse","Accessories","North","1579","9","5949","368.51"
"2023-02-06","Camera","Electronics","East","1580","7","5159","755.22"
"2022-07-01","Monitor","Accessories","North","1581","4","1100","127.13"
"2024-01-26","Mouse","Accessories","South","1582","2","290","50.23"
"2023-08-05","Smartwatch","Electronics","East","1583","8","7144","492.1"
"2022-08-09","Keyboard","Accessories","West","1584","5","4200","330.48"
"2022-02-08","Monitor","Accessories","North","1585","6","5022","291.89"
"2024-12-13","Smartphone","Electronics","West","1586","2","2354","371.34"
"2024-10-10","Smartphone","Electronics","South","1587","2","2032","149.7"
"2024-10-15","Printer","Office","South","1588","8","9528","1942.35"
"2024-05-25","Keyboard","Accessories","South","1589","2","2372","275.88"
"2022-02-14","Laptop","Electronics","West","1590","3","2703","609.75"
"2023-05-04","Laptop","Electronics","South","1591","4","1264","267.82"
"2024-05-21","Smartphone","Electronics","South","1592","4","1624","333.74"
"2023-05-14","Mouse","Accessories","West","1593","8","2976","507.77"
"2024-07-02","Headphones","Accessories","West","1594","6","4998","863.82"
"2024-04-18","Printer","Office","South","1595","1","445","29.57"
"2022-10-20","Printer","Office","West","1596","1","98","28.57"
"2022-08-22","Tablet","Electronics","North","1597","7","4102","354.03"
"2022-01-11","Printer","Office","North","1598","1","1016","171.31"
"2023-08-18","Headphones","Accessories","South","1599","4","1960","234.88"
"2024-09-15","Mouse","Accessories","West","1600","7","2751","675.95"
"2022-07-15","Smartphone","Electronics","East","1601","7","4032","742.98"
"2024-07-28","Smartphone","Electronics","West","1602","7","5978","1791.25"
"2023-12-16","Headphones","Accessories","West","1603","7","8050","2129.97"
"2024-05-24","Monitor","Accessories","East","1604","7","4648","1240.98"
"2022-06-14","Smartphone","Electronics","North","1605","3","1119","108.68"
"2023-06-14","Printer","Office","South","1606","9","2178","382.67"
"2024-12-11","Laptop","Electronics","East","1607","1","918","180.31"
"2023-02-05","Smartphone","Electronics","East","1608","9","6903","837.35"
"2023-08-21","Keyboard","Accessories","North","1609","5","4855","534.23"
"2023-12-18","Camera","Electronics","South","1610","2","2158","483.94"
"2023-04-13","Mouse","Accessories","North","1611","7","4550","1077.8"
"2023-09-24","Tablet","Electronics","West","1612","4","3592","249.54"
"2022-12-19","Tablet","Electronics","South","1613","8","3488","943.25"
"2022-05-21","Monitor","Accessories","North","1614","2","1214","163.8"
"2024-09-21","Mouse","Accessories","West","1615","9","7200","1469.23"
"2023-03-24","Laptop","Electronics","East","1616","8","1808","339.31"
"2022-12-29","Camera","Electronics","West","1617","9","7083","560.88"
"2024-06-05","Monitor","Accessories","East","1618","4","1060","260.21"
"2022-11-17","Smartwatch","Electronics","South","1619","9","7182","461.61"
"2024-05-07","Smartphone","Electronics","West","1620","6","5532","552.74"
"2024-08-23","Headphones","Accessories","South","1621","8","1800","326.03"
"2023-12-17","Headphones","Accessories","South","1622","1","351","32.61"
"2022-11-10","Smartwatch","Electronics","West","1623","2","1200","191.43"
"2023-12-01","Tablet","Electronics","South","1624","9","1593","322.46"
"2024-12-15","Monitor","Accessories","East","1625","3","2580","448.02"
"2022-03-12","Keyboard","Accessories","East","1626","6","6780","1794.97"
"2022-03-25","Smartphone","Electronics","South","1627","2","1298","204.08"
"2024-12-24","Smartwatch","Electronics","South","1628","7","4585","383.97"
"2023-04-16","Tablet","Electronics","North","1629","1","516","70.53"
"2024-05-14","Tablet","Electronics","West","1630","4","1780","420.28"
"2022-11-07","Keyboard","Accessories","North","1631","5","365","94.05"
"2023-02-26","Tablet","Electronics","South","1632","8","3896","735.66"
"2024-04-28","Laptop","Electronics","South","1633","1","636","169.24"
"2024-07-27","Monitor","Accessories","East","1634","7","637","87.86"
"2023-09-26","Keyboard","Accessories","South","1635","3","1302","180.82"
"2024-08-24","Smartphone","Electronics","West","1636","1","719","40.42"
"2023-08-08","Camera","Electronics","West","1637","6","5106","1341.93"
"2023-07-11","Mouse","Accessories","West","1638","3","1215","129.8"
"2024-05-23","Camera","Electronics","East","1639","9","1791","187.28"
"2023-09-30","Printer","Office","East","1640","9","6255","452.46"
"2023-05-02","Printer","Office","East","1641","5","4165","1012.37"
"2023-12-31","Monitor","Accessories","South","1642","5","5990","1192.11"
"2023-12-01","Tablet","Electronics","South","1643","1","847","142.74"
"2024-02-04","Camera","Electronics","East","1644","8","688","131.26"
"2023-06-24","Tablet","Electronics","East","1645","2","1188","286.38"
"2023-08-20","Camera","Electronics","North","1646","7","3101","926.09"
"2024-12-30","Headphones","Accessories","West","1647","9","8703","1562.88"
"2024-10-29","Printer","Office","West","1648","9","9324","2416.93"
"2024-09-20","Laptop","Electronics","North","1649","1","749","68.17"
"2024-11-17","Smartwatch","Electronics","West","1650","4","3224","871.53"
"2023-10-01","Monitor","Accessories","South","1651","3","459","40.96"
"2024-12-24","Smartwatch","Electronics","East","1652","7","5726","976.14"
"2022-04-20","Keyboard","Accessories","West","1653","4","616","175.75"
"2024-12-24","Laptop","Electronics","North","1654","2","1584","406.25"
"2023-06-24","Laptop","Electronics","East","1655","5","3205","368.41"
"2024-09-18","Printer","Office","East","1656","1","958","186.76"
"2023-12-18","Laptop","Electronics","East","1657","9","5139","1315.93"
"2024-11-09","Smartphone","Electronics","West","1658","5","3795","239.15"
"2024-03-03","Camera","Electronics","East","1659","2","810","229.33"
"2024-05-11","Camera","Electronics","South","1660","6","5106","1500.2"
"2024-06-30","Monitor","Accessories","West","1661","2","798","79.25"
"2022-02-22","Laptop","Electronics","West","1662","5","3165","895.33"
"2023-09-21","Tablet","Electronics","East","1663","5","5935","875.84"
"2022-06-27","Keyboard","Accessories","South","1664","4","3352","663.15"
"2024-01-29","Smartphone","Electronics","West","1665","9","8343","821"
"2022-05-25","Monitor","Accessories","East","1666","4","2604","411.38"
"2023-10-28","Headphones","Accessories","West","1667","1","526","108.88"
"2023-11-12","Monitor","Accessories","West","1668","9","5220","1324.01"
"2023-11-12","Printer","Office","North","1669","9","1737","152.98"
"2022-10-24","Mouse","Accessories","West","1670","6","3186","841.04"
"2023-01-13","Smartphone","Electronics","West","1671","6","7014","1202.25"
"2023-01-17","Mouse","Accessories","South","1672","9","3411","444.87"
"2022-01-20","Monitor","Accessories","East","1673","1","513","87.58"
"2022-07-05","Smartphone","Electronics","West","1674","1","1104","277.85"
"2022-08-11","Smartphone","Electronics","East","1675","9","2718","271.51"
"2023-05-14","Headphones","Accessories","North","1676","6","1662","416.3"
"2023-12-16","Mouse","Accessories","West","1677","5","1700","360.59"
